id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
BloodlessMeleeBerserker1,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,,,,,1.139672,24556151
BloodlessMeleeBerserker2,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,3,BloodlessMeleeBerserker1,,,,1.139672,24556151
BloodlessMeleeBerserkerAttackEnd,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,BloodlessMeleeBerserker2,,,,1.139672,24556151
BloodlessMeleeBerserkerAttackStart,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,,,,,1.139672,24556151
BloodlessMeleeBerserkerCombo1,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,3,,,,,1.139672,24556151
BloodlessPitch,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,,,,,1.139672,24556151
BloodlessPitchCurve,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,3,BloodlessPitch,,,,1.139672,24556151
BloodlessPitchCurveVolley,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,3,BloodlessPitch,,,,1.139672,24556151
BloodlessReposition,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,,,,,1.139672,24556151
BloodlessWaveFistWeapon,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,,,,,1.139672,24556151
BloodlessWaveFistWeaponElite,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,BloodlessWaveFistWeapon,,,,1.139672,24556151
BloodlessWaveFistWeaponElite2,WeaponSetData,WeaponSetData,WeaponData_Bloodless.lua,defined,2,BloodlessWaveFistWeapon,,,,1.139672,24556151
BoarBackKick,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,3,,,,,1.139672,24556151
BoarBackKick_Shadow,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,2,BoarBackKick,,,,1.139672,24556151
BoarPound,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,3,,,,,1.139672,24556151
BoarPound_Shadow,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,2,BoarPound,,,,1.139672,24556151
BoarPound_Summon,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,2,BoarPound,,,,1.139672,24556151
BoarRush,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,3,,,,,1.139672,24556151
BoarRushRadial,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,1,,,,,1.139672,24556151
BoarRushRadial_Shadow,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,2,BoarRushRadial,,,,1.139672,24556151
BoarRushRam,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,1,,,,,1.139672,24556151
BoarRush_Shadow,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,2,BoarRush,,,,1.139672,24556151
BoarWallSlam,WeaponSetData,WeaponSetData,EnemyData_Boar.lua,defined,2,,,,,1.139672,24556151
BrambleTrapWeapon,WeaponSetData,WeaponSetData,WeaponData_Traps.lua,defined,1,,,,,1.139672,24556151
BrawlerMelee,WeaponSetData,WeaponSetData,EnemyData_Brawler.lua,defined,2,,,,,1.139672,24556151
BrawlerMeleeClose,WeaponSetData,WeaponSetData,EnemyData_Brawler.lua,defined,2,,,,,1.139672,24556151
BrokenHeartedSlam,WeaponSetData,WeaponSetData,WeaponData_BrokenHearted.lua,defined,2,,,,,1.139672,24556151
Brute2Charge,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteCharge,,,,1.139672,24556151
Brute2Melee,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteMelee1,,,,1.139672,24556151
Brute2Melee_Ally,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,3,Brute2Melee,,,,1.139672,24556151
BruteCharge,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,3,,,,,1.139672,24556151
BruteChargeRadial,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,,,,,1.139672,24556151
BruteChargeRadial_Miniboss,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteChargeRadial,,,,1.139672,24556151
BruteCharge_Elite,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteCharge,,,,1.139672,24556151
BruteCharge_Miniboss,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,3,BruteCharge,,,,1.139672,24556151
BruteHeadbutt,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,,,,,1.139672,24556151
BruteHeadbutt_Miniboss,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteHeadbutt,,,,1.139672,24556151
BruteMelee1,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,3,,,,,1.139672,24556151
BruteMelee1_Elite,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteMelee1,,,,1.139672,24556151
BruteMelee1_Miniboss,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,3,BruteMelee1,,,,1.139672,24556151
BruteMelee2,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,,,,,1.139672,24556151
BruteMelee2_Miniboss,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteMelee2,,,,1.139672,24556151
BruteMeleeRetaliate,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,3,BruteMelee1,,,,1.139672,24556151
BruteMeleeRetaliate_Elite,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,BruteMelee1_Elite,,,,1.139672,24556151
BruteSlam,WeaponSetData,WeaponSetData,EnemyData_Brute.lua,defined,2,,,,,1.139672,24556151
CaptainPistol,WeaponSetData,WeaponSetData,EnemyData_Captain.lua,defined,3,,,,,1.139672,24556151
CaptainPistol_NoRetreat,WeaponSetData,WeaponSetData,EnemyData_Captain.lua,defined,4,CaptainPistol,,,,1.139672,24556151
CaptainPistol_Shadow,WeaponSetData,WeaponSetData,EnemyData_Captain.lua,defined,3,CaptainPistol,,,,1.139672,24556151
CaptainReload,WeaponSetData,WeaponSetData,EnemyData_Captain.lua,defined,3,,,,,1.139672,24556151
CaptainReposition,WeaponSetData,WeaponSetData,EnemyData_Captain.lua,defined,3,,,,,1.139672,24556151
CaptainSword,WeaponSetData,WeaponSetData,EnemyData_Captain.lua,defined,3,,,,,1.139672,24556151
CarrionSweep,WeaponSetData,WeaponSetData,WeaponData_Carrion.lua,defined,2,,,,,1.139672,24556151
CarrionSweep2_Elite,WeaponSetData,WeaponSetData,WeaponData_Carrion.lua,defined,2,CarrionSweep,,,,1.139672,24556151
CarrionSweep3_Elite,WeaponSetData,WeaponSetData,WeaponData_Carrion.lua,defined,2,CarrionSweep,,,,1.139672,24556151
CarrionSweep_Elite,WeaponSetData,WeaponSetData,WeaponData_Carrion.lua,defined,2,CarrionSweep,,,,1.139672,24556151
CharybdisSpit1,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,2,,,,,1.139672,24556151
CharybdisSpit2,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,2,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpit3,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,2,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpitScyllaBoosted,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpitScyllaEasy_P1,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,4,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpitScyllaEasy_P2,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,4,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpitScyllaHard_P1,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,4,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpitScyllaHard_P2,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,4,CharybdisSpit1,,,,1.139672,24556151
CharybdisSpitSmall,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,2,CharybdisSpit1,,,,1.139672,24556151
CharybdisTentacleBurrow,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,,,,,1.139672,24556151
CharybdisTentacleSlap,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,,,,,1.139672,24556151
CharybdisTentacleSlap2,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,2,CharybdisTentacleSlap,,,,1.139672,24556151
CharybdisTentacleSpike,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,,,,,1.139672,24556151
CharybdisTentacleSpike2,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,4,CharybdisTentacleSpike,,,,1.139672,24556151
CharybdisTentacleSpike2_Ally,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,4,CharybdisTentacleSpike2,,,,1.139672,24556151
CharybdisTentacleUnburrow,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,,,,,1.139672,24556151
CharybdisTentacleWait,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,2,,,,,1.139672,24556151
CharybdisTentacleWhip,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,,,,,1.139672,24556151
CharybdisTentacleWhip2,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,3,CharybdisTentacleWhip,,,,1.139672,24556151
CharybdisWait,WeaponSetData,WeaponSetData,WeaponData_Charybdis.lua,defined,1,,,,,1.139672,24556151
ChronosBannerSummon,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosBannerSummon_Assist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,ChronosBannerSummon,,,,1.139672,24556151
ChronosCastOrbit,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosCastOrbit2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,ChronosCastOrbit,,,,1.139672,24556151
ChronosCastOrbitComboBreaker,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,1,,,,,1.139672,24556151
ChronosCastOrbit_Assist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,ChronosCastOrbit,,,,1.139672,24556151
ChronosClockFaceCast,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,,,,,1.139672,24556151
ChronosClockwise,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosClockwise2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,ChronosClockwise,,,,1.139672,24556151
ChronosClockwiseShort,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosClockwise,,,,1.139672,24556151
ChronosCrossRifts,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosCrossRifts2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,ChronosCrossRifts,,,,1.139672,24556151
ChronosCultistSpawn,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,1,,,,,1.139672,24556151
ChronosCultistSpawn_Elite,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosCultistSpawn,,,,1.139672,24556151
ChronosDash,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,,,,,1.139672,24556151
ChronosDashComboBreaker,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDash,,,,1.139672,24556151
ChronosDashRadial,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,,,,,1.139672,24556151
ChronosDashRadialSmall,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,1,,,,,1.139672,24556151
ChronosDefense,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosDefense2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDefense,,,,1.139672,24556151
ChronosDefense2_Elite,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDefense2,,,,1.139672,24556151
ChronosDefense3,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDefense,,,,1.139672,24556151
ChronosDefense3_SuperElite,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDefense,,,,1.139672,24556151
ChronosDefense_Elite,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDefense,,,,1.139672,24556151
ChronosDownStrike,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosDownStrike_P3,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosDownStrike,,,,1.139672,24556151
ChronosEMComboSelector_P1,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosEMComboSelector_P2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,,,,,1.139672,24556151
ChronosEMRushThrow,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosEMSwingRush,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosEMTripleSwing,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosEggPhaseCombo1,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosEggPhaseCombo2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosEliteSpawn1,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,1,,,,,1.139672,24556151
ChronosEliteSpawn2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,1,,,,,1.139672,24556151
ChronosEliteSpawn3,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,1,,,,,1.139672,24556151
ChronosGrind,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosGrind_Assist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,ChronosGrind,,,,1.139672,24556151
ChronosGrind_P3,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosLungeMelee_P3,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosLungeMelee_Shadow,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosMeleeComboSelector,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosMeleeEMCombo,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosNumberCombo,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,4,,,,,1.139672,24556151
ChronosOrbit1_CurseAssist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,,,,,1.139672,24556151
ChronosOrbit2_CurseAssist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosOrbit1_CurseAssist,,,,1.139672,24556151
ChronosOrbit3_CurseAssist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosOrbit1_CurseAssist,,,,1.139672,24556151
ChronosOrbit4_CurseAssist,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,3,ChronosOrbit1_CurseAssist,,,,1.139672,24556151
ChronosPassiveNumberSequence,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,,,,,1.139672,24556151
ChronosPassiveNumberSequence2,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosPassiveNumberSequence,,,,1.139672,24556151
ChronosPassiveNumberSequence3,WeaponSetData,WeaponSetData,WeaponData_Chronos.lua,defined,2,ChronosPassiveNumberSequence,,,,1.139672,24556151
