id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
PlantOMandrakeSeed,ResourceData,ResourceData,ResourceData.lua,defined,7,BaseResource;BaseSeed,PlantOMandrakeSeed,曼德拉草种子,,1.139672,24556151
PlantPIris,ResourceData,ResourceData,ResourceData.lua,defined,6,BaseResource;BasePlant,PlantPIris,鸢尾花,,1.139672,24556151
PlantPOlive,ResourceData,ResourceData,ResourceData.lua,defined,7,BaseResource,PlantPOlive,橄榄,,1.139672,24556151
PlantPOliveSeed,ResourceData,ResourceData,ResourceData.lua,defined,7,BaseResource;BaseSeed,PlantPOliveSeed,橄榄枝,,1.139672,24556151
PlantQFang,ResourceData,ResourceData,ResourceData.lua,defined,6,BaseResource;BasePlant,PlantQFang,尖牙,,1.139672,24556151
PlantQSnakereed,ResourceData,ResourceData,ResourceData.lua,defined,7,BaseResource,PlantQSnakereed,蛇苇,,1.139672,24556151
PlantQSnakereedSeed,ResourceData,ResourceData,ResourceData.lua,defined,7,BaseResource;BaseSeed,PlantQSnakereedSeed,浮游植物,,1.139672,24556151
SeedMystery,ResourceData,ResourceData,ResourceData.lua,defined,7,BaseResource;BaseSeed,SeedMystery,神秘种子,,1.139672,24556151
SuperGiftPoints,ResourceData,ResourceData,ResourceData.lua,defined,8,BaseResource,SuperGiftPoints,仙酒,,1.139672,24556151
TrashPoints,ResourceData,ResourceData,ResourceData.lua,defined,6,BaseResource,TrashPoints,垃圾,,1.139672,24556151
WeaponPointsRare,ResourceData,ResourceData,ResourceData.lua,defined,9,BaseResource,WeaponPointsRare,梦魇,,1.139672,24556151
