id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
F_Story01,RoomSetData,RoomSetData.F,RoomDataF.lua,defined,26,BaseF,,,,1.139672,24556151
F_Test,RoomSetData,RoomSetData.F,RoomDataF.lua,debug_only,2,BaseF,,,,1.139672,24556151
G_Boss01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,38,BaseG,,,,1.139672,24556151
G_Boss02,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,40,BaseG,,,,1.139672,24556151
G_Combat01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat02,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,3,BaseG_Combat,,,,1.139672,24556151
G_Combat03,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat04,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat05,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat06,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat07,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat08,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,6,BaseG_Combat,,,,1.139672,24556151
G_Combat09,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,6,BaseG_Combat,,,,1.139672,24556151
G_Combat10,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat11,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat12,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat13,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat14,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat15,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat16,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat17,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,5,BaseG_Combat,,,,1.139672,24556151
G_Combat18,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat19,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Combat20,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,4,BaseG_Combat,,,,1.139672,24556151
G_Intro,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,41,BaseG;BiomeStartRoom,,,,1.139672,24556151
G_MiniBoss01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,18,BaseG,,,,1.139672,24556151
G_MiniBoss02,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,17,BaseG,,,,1.139672,24556151
G_MiniBoss03,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,18,BaseG,,,,1.139672,24556151
G_PostBoss01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,33,BaseG,,,,1.139672,24556151
G_PreBoss01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,38,BaseG,,,,1.139672,24556151
G_Reprieve01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,25,BaseG,,,,1.139672,24556151
G_Shop01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,22,BaseG,,,,1.139672,24556151
G_Story01,RoomSetData,RoomSetData.G,RoomDataG.lua,defined,29,BaseG,,,,1.139672,24556151
H_Boss01,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,32,BaseH,,,,1.139672,24556151
H_Boss02,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,35,BaseH,,,,1.139672,24556151
H_Bridge01,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,32,BaseH,,,nil,1.139672,24556151
H_Combat01,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,4,H_CombatData,,,,1.139672,24556151
H_Combat02,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat03,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,5,H_CombatData,,,,1.139672,24556151
H_Combat04,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,5,H_CombatData,,,,1.139672,24556151
H_Combat05,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,6,H_CombatData,,,,1.139672,24556151
H_Combat06,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,5,H_CombatData,,,,1.139672,24556151
H_Combat07,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat08,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat09,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat10,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,6,H_CombatData,,,,1.139672,24556151
H_Combat11,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat12,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat13,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,8,H_CombatData,,,,1.139672,24556151
H_Combat14,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_Combat15,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,7,H_CombatData,,,,1.139672,24556151
H_CombatData,RoomSetData,RoomSetData.H,RoomDataH.lua,debug_only,14,BaseH,,,,1.139672,24556151
H_Intro,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,38,BaseH;BiomeStartRoom,,,,1.139672,24556151
H_MiniBoss01,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,31,BaseH,,,,1.139672,24556151
H_MiniBoss02,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,30,BaseH,,,,1.139672,24556151
H_PostBoss01,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,43,BaseH,,,,1.139672,24556151
H_PreBoss01,RoomSetData,RoomSetData.H,RoomDataH.lua,defined,35,BaseH,,,,1.139672,24556151
I_BaseCombat,RoomSetData,RoomSetData.I,RoomDataI.lua,debug_only,5,,,,,1.139672,24556151
I_Boss01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,32,BaseI,,,,1.139672,24556151
I_ChronosFlashback01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,35,BaseI,,,AttemptUseDoor,1.139672,24556151
I_Combat01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat02,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,5,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat03,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,6,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat04,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,6,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat05,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,6,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat06,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat07,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,3,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat08,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat09,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,5,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat10,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat11,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat12,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat13,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat14,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat15,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat16,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,5,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat17,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,3,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat18,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,5,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat19,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,3,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat20,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,5,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat21,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,5,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat22,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,6,BaseI;I_BaseCombat;I_TwoExits,,,,1.139672,24556151
I_Combat23,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat,,,,1.139672,24556151
I_Combat24,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,4,BaseI;I_BaseCombat,,,,1.139672,24556151
I_DeathAreaRestored,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,37,BaseI,,,FamilyRescuePresentation,1.139672,24556151
I_Intro,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,40,BaseI;BiomeStartRoom,,,,1.139672,24556151
I_MiniBoss01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,22,BaseI;I_TwoExits,,,,1.139672,24556151
I_MiniBoss02,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,10,I_MiniBoss01,,,,1.139672,24556151
I_MiniBoss03,RoomSetData,RoomSetData.I,RoomDataI.lua,debug_only,5,BaseI;I_BaseCombat,,,,1.139672,24556151
I_PostBoss01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,33,BaseI,,,DreamBedPresentation,1.139672,24556151
I_PreBoss01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,38,BaseI,,,,1.139672,24556151
I_PreBoss02,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,13,I_PreBoss01,,,,1.139672,24556151
I_Reprieve01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,29,BaseI;I_TwoExits,,,,1.139672,24556151
I_Shop01,RoomSetData,RoomSetData.I,RoomDataI.lua,debug_only,16,BaseI,,,,1.139672,24556151
I_Story01,RoomSetData,RoomSetData.I,RoomDataI.lua,defined,30,BaseI,,,,1.139672,24556151
I_TwoExits,RoomSetData,RoomSetData.I,RoomDataI.lua,debug_only,2,,,,,1.139672,24556151
N_BaseMiniBoss,RoomSetData,RoomSetData.N,RoomDataN.lua,debug_only,13,N_CombatData;BaseN,,,,1.139672,24556151
N_Boss01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,35,BaseN,,,,1.139672,24556151
N_Boss02,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,36,BaseN,,,,1.139672,24556151
N_Combat01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat02,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat03,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,4,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat04,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat05,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,4,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat06,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat07,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,3,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat08,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,4,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat09,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat10,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat11,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat12,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,9,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat13,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat14,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat15,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat16,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,8,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat17,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,8,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat18,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat19,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat20,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,8,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat21,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,5,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat22,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_Combat23,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,6,N_CombatData;BaseN,,,,1.139672,24556151
N_CombatData,RoomSetData,RoomSetData.N,RoomDataN.lua,debug_only,13,,,,,1.139672,24556151
N_Hub,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,53,BaseN,,,,1.139672,24556151
N_MiniBoss01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,7,N_BaseMiniBoss,,,,1.139672,24556151
N_MiniBoss02,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,14,N_BaseMiniBoss,,,,1.139672,24556151
N_Opening01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,39,BaseN;BiomeStartRoom,,,,1.139672,24556151
N_PostBoss01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,35,BaseN,,,,1.139672,24556151
N_PreBoss01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,29,BaseN,,,,1.139672,24556151
N_PreHub01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,18,N_CombatData;BaseN,,,,1.139672,24556151
N_Shop01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,17,N_CombatData;BaseN,,,,1.139672,24556151
N_Story01,RoomSetData,RoomSetData.N,RoomDataN.lua,defined,28,BaseN,,,,1.139672,24556151
N_Sub01,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,2,BaseN_SubRooms,,,,1.139672,24556151
N_Sub02,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,3,BaseN_SubRooms,,,,1.139672,24556151
N_Sub03,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub04,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,2,BaseN_SubRooms,,,,1.139672,24556151
N_Sub05,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub06,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub07,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub08,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub09,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,6,BaseN_SubRooms,,,,1.139672,24556151
N_Sub10,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,6,BaseN_SubRooms,,,,1.139672,24556151
N_Sub11,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,7,BaseN_SubRooms,,,,1.139672,24556151
N_Sub12,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub13,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,4,BaseN_SubRooms,,,,1.139672,24556151
N_Sub14,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,8,BaseN_SubRooms,,,,1.139672,24556151
N_Sub15,RoomSetData,RoomSetData.N_SubRooms,RoomDataN.lua,defined,5,BaseN_SubRooms,,,,1.139672,24556151
O_Boss01,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,33,BaseO,,,,1.139672,24556151
O_Boss02,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,34,BaseO,,,,1.139672,24556151
O_Combat01,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,3,O_CombatDataLarge;BaseO,,,,1.139672,24556151
O_Combat02,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataLarge;BaseO,,,,1.139672,24556151
O_Combat03,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataMedium;BaseO,,,,1.139672,24556151
O_Combat04,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataSmall;BaseO,,,,1.139672,24556151
O_Combat05,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataLarge;BaseO,,,,1.139672,24556151
O_Combat06,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataLarge;BaseO,,,,1.139672,24556151
O_Combat07,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,5,O_CombatDataSmall;BaseO,,,,1.139672,24556151
O_Combat08,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataMedium;BaseO,,,,1.139672,24556151
O_Combat09,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,4,O_CombatDataMedium;BaseO,,,,1.139672,24556151
O_Combat10,RoomSetData,RoomSetData.O,RoomDataO.lua,defined,3,O_CombatDataSmall;BaseO,,,,1.139672,24556151
