id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
CatFamiliarReadyToRecruit,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ChaosLegacyTraitsAvailable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ChaosUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ClearBeforeTrueEnding,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
CosmeticsShopAvailable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
CosmeticsShopUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
DaggerHiddenAspectRevealInProgress,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
DevotionTestUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
DieHardFanShadeRecruitable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
DoraMemoryQuestActive,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
DoraMemoryQuestResolutionInProgress,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
DreamRunCorrectBiomeGuess,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
DreamRunHasBothFinalBiomes,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
DreamRunIncorrectBiomeGuess,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
DreamRunReversePath,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
DreamRunUnfamiliarPath,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
DreamRunsUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
ErisBecomingCloserEventQueued,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ErisCurseHealthThreshold,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ErisUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
FatesDiscovered,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
FatesDiscoveredTooSoon,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
FatesQuestUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
FirstSurfaceVisit,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
Flashback01Unlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
Flashback02Unlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ForceSecretDoorRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
FullSuperVoiceLinesEligible,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
GiftDropLootRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HammerLootRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllCatUpgrades,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllCauldronSpells,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllFrogUpgrades,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllHiddenAspectsRevealed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllHoundUpgrades,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllMetaCardsMaxed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllMetaCardsUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllPolecatUpgrades,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasAllRavenUpgrades,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HasEverReachedTrueEnding,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
HecateFamiliarsCanBeRecruited,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HecateFamiliarsInHub,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HecateMissing,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HephaestusUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HeraUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HermesUpgradeRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
HoundFamiliarReadyToRecruit,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
IcarusBecomingCloserEligible,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
IcarusLeavesHubAfterBecomingCloser,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
IcarusLeavesHubAfterTrueEnding,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
IcarusUnlockedInHub,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
InRunFirstHalf,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
InRunSecondHalf,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
InfernalContractUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
InfiniteChronosDeathDefiance,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
IsDevotionEncounter,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
JustBeforeOrAfterTrueEnding,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
LateHammerLootRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
LobHiddenAspectRevealInProgress,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
MailboxUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
MedeaPointsGiftable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
MinibossCountShrineUpgradeActive,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
MissingLastStand,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
MorosFirstSurfaceAppearance,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
MorosUnlockedInHub,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NarcissusDirtyWater,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NarcissusEchoChatEligible,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,2,,,,,1.139672,24556151
NarcissusInFields,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NearTrueEnding,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NemesisBecomingCloserAvailable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
NemesisBecomingCloserUsable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
NemesisKnowsHecateMissing,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NeoChronosCanSpawnInErebus,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NightmarePresentationRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
NoFamiliarPickaxePointFoundThisBiome,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoFamiliarShovelPointFoundThisBiome,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoGreetingToScylla,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoHitShieldAvailable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentArachneEncounter,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentBecomingCloserEvent,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentChaosEncounter,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentErisBecomingCloserEvent,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentFieldNPCEncounter,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentHeraclesEncounter,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentIcarusBecomingCloserEvent,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentInspectPointUsed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentMorosBecomingCloserEvent,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentNemesisBecomingCloserEvent,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NoRecentNemesisEncounter,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
NyxUnlockedInChaos,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
OdysseusWandering,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
OlympianOnSpawnVoiceLinesAllowed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
OlympusBiomeAfterTrueEnding,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
OlympusMusic1PlayedLast,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
OlympusMusic2PlayedLast,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeF,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeG,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeH,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeI,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeN,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeO,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeP,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyBiomeQ,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PackageBountyRandom,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
PastTartarusIntroFight,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
PolecatFamiliarReadyToRecruit,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
PylonObjectiveRevealed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
QuestLogUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RavenFamiliarReadyToRecruit,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ReachedEpilogue,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ReachedEpilogueRecently,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RerollAvailable,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RoomOnlyHasExorcismPoint,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RoomOnlyHasFishingPoint,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RoomOnlyHasHarvestPoint,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RoomOnlyHasPickaxePoint,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
RoomOnlyHasShovelPoint,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
SawOdysseusOnBigStageRecently,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
Scylla2UnlockedAndUnplayed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ScyllaBalladForced,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,2,,,,,1.139672,24556151
ScyllaBalladUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ScyllaEMActiveAndNotCleared,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
ScyllaFanActive,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
SeleneDuosUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ShouldShowBountyInfoBanner,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
ShouldShowDreamInfoBanner,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
ShrineUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
SpawnNemesisWithNeoChronos,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
SpellDropRequirements,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,1,,,,,1.139672,24556151
StackUpgradeLegal,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
StaffHiddenAspectRevealInProgress,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
StalledProgressWithZagreus,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
StandardPackageBountyActive,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
SuitAspectsRevealed,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
SuitHiddenAspectRevealInProgress,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
SurfaceBountyLockedByTyphonKill,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
SurfaceRouteLockedByTyphonKill,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T1Cosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T1HubMainCosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T1TavernaCosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T2Cosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T2HubMainCosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T2TavernaCosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T3Cosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T4Cosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
T5Cosmetic,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TalentLegal,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TorchHiddenAspectRevealInProgress,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage1CheckA,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage1CheckB,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage1Complete,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage2CheckA,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage2CheckB,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage2Complete,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage3CheckA,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage3CheckB,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestStage3Complete,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrophyQuestUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,defined,2,,,,,1.139672,24556151
TrueEndingCriticalPathEventOccurred,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrueFatesQuestCanBeCompleted,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
TrueFatesQuestUnlocked,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
UsedTimeSlowAgainstChronos,NamedRequirementsData,NamedRequirementsData,RequirementsData.lua,stub,0,,,,,1.139672,24556151
