id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
ManaItem,IconData,IconData,UIData.lua,defined,1,,ManaItem,{!Icons.ManaItemIcon} 灵魂球,,1.139672,24556151
ManaItemIcon,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
ManaItem_Hound,IconData,IconData,UIData.lua,defined,1,,ManaItem_Hound,{!Icons.ManaItemIcon} 灵魂球,,1.139672,24556151
ManaLock,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
ManaUp,IconData,IconData,UIData.lua,defined,1,,ManaUp,{!Icons.ManaUp} 魔力值上限,,1.139672,24556151
ManaUp_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Mana_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MaxMana,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MaxManaDrop,IconData,IconData,UIData.lua,defined,1,,MaxManaDrop,{!Icons.MaxManaDrop} 灵魂之水,,1.139672,24556151
MaxManaDrop_Flipped,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MemPointsCommonIcon,IconData,IconData,UIData.lua,defined,1,,MemPointsCommonIcon,{!Icons.MemPointsCommon_NoTooltip} 魂魄,,1.139672,24556151
MemPointsCommonIconAlt,IconData,IconData,UIData.lua,defined,1,,MemPointsCommonIconAlt,{!Icons.MemPointsCommon_NoTooltip} 魂魄,,1.139672,24556151
MemPointsCommon_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaCardPoints,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaCardPointsCommonIcon,IconData,IconData,UIData.lua,defined,1,,MetaCardPointsCommonIcon,{!Icons.MetaCardPointsCommonIcon} 尘灰,,1.139672,24556151
MetaCardPointsCommonIconAlt,IconData,IconData,UIData.lua,defined,1,,MetaCardPointsCommonIconAlt,{!Icons.MetaCardPointsCommonIcon} 尘灰,,1.139672,24556151
MetaCurrencyIcon,IconData,IconData,UIData.lua,defined,1,,MetaCurrencyIcon,{!Icons.MetaCurrency} 骨骸,,1.139672,24556151
MetaCurrencyIconAlt,IconData,IconData,UIData.lua,defined,1,,MetaCurrencyIconAlt,{!Icons.MetaCurrency} 骨骸,,1.139672,24556151
MetaFabricIcon,IconData,IconData,UIData.lua,defined,1,,MetaFabricIcon,{!Icons.MetaFabric_NoTooltip} 命运丝线,,1.139672,24556151
MetaFabricIconAlt,IconData,IconData,UIData.lua,defined,1,,MetaFabricIconAlt,{!Icons.MetaFabric_NoTooltip} 命运丝线,,1.139672,24556151
MetaFabric_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaRank1_Icon,IconData,IconData,UIData.lua,defined,1,,MetaRank1_Icon,{!Icons.MetaRank1_NoTooltip} 阿卡那牌,,1.139672,24556151
MetaRank1_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaRank2_Icon,IconData,IconData,UIData.lua,defined,1,,MetaRank2_Icon,{!Icons.MetaRank2_NoTooltip} 阿卡那牌,,1.139672,24556151
MetaRank2_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaRank3_Icon,IconData,IconData,UIData.lua,defined,1,,MetaRank3_Icon,{!Icons.MetaRank3_NoTooltip} 阿卡那牌,,1.139672,24556151
MetaRank3_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaRank4_Icon,IconData,IconData,UIData.lua,defined,1,,MetaRank4_Icon,{!Icons.MetaRank4_NoTooltip} 阿卡那牌,,1.139672,24556151
MetaRank4_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MetaReward,IconData,IconData,UIData.lua,defined,1,,MetaReward,次要收获,,1.139672,24556151
MiniBoss,IconData,IconData,UIData.lua,defined,1,,MiniBoss,哨卫,,1.139672,24556151
MirrorInactive,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
MirrorPurchasedCheckmark,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Mixer5CommonIcon,IconData,IconData,UIData.lua,defined,1,,Mixer5CommonIcon,{!Icons.Mixer5Common} 星尘,,1.139672,24556151
Mixer5CommonIconAlt,IconData,IconData,UIData.lua,defined,1,,Mixer5CommonIconAlt,{!Icons.Mixer5Common} 星尘,,1.139672,24556151
MixerGBossIcon,IconData,IconData,UIData.lua,defined,1,,MixerGBossIcon,{!Icons.MixerGBoss} 珍珠,,1.139672,24556151
MixerHBossIcon,IconData,IconData,UIData.lua,defined,1,,MixerHBossIcon,{!Icons.MixerHBoss} 泪珠,,1.139672,24556151
MixerShadowIconAlt,IconData,IconData,UIData.lua,defined,1,,MixerShadowIconAlt,{!Icons.MixerShadow} 暗影,,1.139672,24556151
MoneyDrop,IconData,IconData,UIData.lua,defined,1,,MoneyDrop,{!Icons.MoneyDrop} 金币,,1.139672,24556151
MoneyDrop_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Moon_Crescent,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Moon_Full,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Moon_Half,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Music,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
NeededResource,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
NoCanDo,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
ObjectiveSeparator,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
ObjectiveSeparatorDark,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
OlympianSpell,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Omega,IconData,IconData,UIData.lua,defined,1,,Omega,{!Icons.Omega} 招式,,1.139672,24556151
Omega_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Onion,IconData,IconData,UIData.lua,defined,1,,Onion,{!Icons.Onion} 红洋葱,,1.139672,24556151
OreFSilverIcon,IconData,IconData,UIData.lua,defined,1,,OreFSilverIcon,{!Icons.OreFSilver_NoTooltip} 银矿,,1.139672,24556151
OreFSilverIconAlt,IconData,IconData,UIData.lua,defined,1,,OreFSilverIconAlt,{!Icons.OreFSilver_NoTooltip} 银矿,,1.139672,24556151
OreFSilver_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PactPurchasedCheckmark,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Pause,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Percent,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PercentDark,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerfectDashIcon,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkArmor,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkBlink,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkDamage,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkFog,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkFrenzy,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkHex,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkHitShields,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkHoming,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkManaDrain,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkMassive,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkMetallic,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkMiasma,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkMolten,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkOrbit,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkRadial,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkRifts,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkRooting,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkStasisDeath,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkUnflinching,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PerkVacuum,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PlantFMolyIcon,IconData,IconData,UIData.lua,defined,1,,PlantFMolyIcon,{!Icons.PlantFMoly_NoTooltip} 摩吕草,,1.139672,24556151
PlantFMolyIconAlt,IconData,IconData,UIData.lua,defined,1,,PlantFMolyIconAlt,{!Icons.PlantFMoly_NoTooltip} 摩吕草,,1.139672,24556151
PlantFMoly_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PlantFNightshadeIcon,IconData,IconData,UIData.lua,defined,1,,PlantFNightshadeIcon,{!Icons.PlantFNightshade} 颠茄,,1.139672,24556151
PlantFNightshadeIconAlt,IconData,IconData,UIData.lua,defined,1,,PlantFNightshadeIconAlt,{!Icons.PlantFNightshade} 颠茄,,1.139672,24556151
PlantFNightshadeSeedIcon,IconData,IconData,UIData.lua,defined,1,,PlantFNightshadeSeedIcon,{!Icons.PlantFNightshadeSeed} 颠茄种子,,1.139672,24556151
PlantGCattailIcon,IconData,IconData,UIData.lua,defined,1,,PlantGCattailIcon,{!Icons.PlantGCattailIcon} 香蒲,,1.139672,24556151
PlantGLotusIcon,IconData,IconData,UIData.lua,defined,1,,PlantGLotusIcon,{!Icons.PlantGLotus_NoTooltip} 莲花,,1.139672,24556151
PlantGLotusIconAlt,IconData,IconData,UIData.lua,defined,1,,PlantGLotusIconAlt,{!Icons.PlantGLotus_NoTooltip} 莲花,,1.139672,24556151
PlantGLotus_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PlantIPoppyIcon,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PlantNGarlicIcon,IconData,IconData,UIData.lua,defined,1,,PlantNGarlicIcon,{!Icons.PlantNGarlicIcon} 大蒜,,1.139672,24556151
PlantNGarlicSeedIcon,IconData,IconData,UIData.lua,defined,1,,PlantNGarlicSeedIcon,{!Icons.PlantNGarlicSeedIcon} 蒜瓣,,1.139672,24556151
PlantOMandrakeIcon,IconData,IconData,UIData.lua,defined,1,,PlantOMandrakeIcon,{!Icons.PlantOMandrakeIcon} 曼德拉草,,1.139672,24556151
PlantOMandrakeSeedIcon,IconData,IconData,UIData.lua,defined,1,,PlantOMandrakeSeedIcon,{!Icons.PlantOMandrakeSeedIcon} 曼德拉草种子,,1.139672,24556151
PlantPOliveIcon,IconData,IconData,UIData.lua,defined,1,,PlantPOliveIcon,{!Icons.PlantPOliveIcon} 橄榄,,1.139672,24556151
PlantPOliveSeedIcon,IconData,IconData,UIData.lua,defined,1,,PlantPOliveSeedIcon,{!Icons.PlantPOliveSeedIcon} 橄榄枝,,1.139672,24556151
PlantQSnakereedIcon,IconData,IconData,UIData.lua,defined,1,,PlantQSnakereedIcon,{!Icons.PlantQSnakereedIcon} 蛇苇,,1.139672,24556151
PlantQSnakereedSeedIcon,IconData,IconData,UIData.lua,defined,1,,PlantQSnakereedSeedIcon,{!Icons.PlantQSnakereedSeedIcon} 浮游植物,,1.139672,24556151
PoisonIcon,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PolecatHarvest,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Pom,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PomLevel,IconData,IconData,UIData.lua,defined,1,,PomLevel,{!Icons.PomLevel_NoTooltip}等级,,1.139672,24556151
PomLevel_NoTooltip,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
PurchasedCheckmark,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
Quest,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
QuestProgressComplete,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
QuestProgressIncomplete,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
RandomHammer,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
RandomLoot,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
RandomLootGiftItem,IconData,IconData,UIData.lua,defined,1,,RandomLootGiftItem,{!Icons.RandomLoot} 神秘祝福,,1.139672,24556151
RandomPom,IconData,IconData,UIData.lua,defined,1,,RandomPom,{!Icons.RandomPom} 石榴片,,1.139672,24556151
RavenHarvest,IconData,IconData,UIData.lua,defined,1,,,,,1.139672,24556151
