id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
Prometheus,BossDifficultyShrineEncounterMap,BossDifficultyShrineEncounterMap,ShrineData.lua,defined,2,,Prometheus,普罗米修斯,,1.139672,24556151
Scylla,BossDifficultyShrineEncounterMap,BossDifficultyShrineEncounterMap,ShrineData.lua,defined,2,,Scylla,斯库拉,,1.139672,24556151
TyphonHead,BossDifficultyShrineEncounterMap,BossDifficultyShrineEncounterMap,ShrineData.lua,defined,2,,TyphonHead,提丰,,1.139672,24556151
Biomes,CodexData,CodexData,CodexData.lua,defined,3,,,,,1.139672,24556151
ChthonicGods,CodexData,CodexData,CodexData.lua,defined,3,,,,,1.139672,24556151
EnemiesSF,CodexData,CodexData,CodexData.lua,defined,4,,,,,1.139672,24556151
EnemiesUW,CodexData,CodexData,CodexData.lua,defined,4,,,,,1.139672,24556151
Familiars,CodexData,CodexData,CodexData.lua,defined,3,,,,,1.139672,24556151
OlympianGods,CodexData,CodexData,CodexData.lua,defined,3,,,,,1.139672,24556151
OtherDenizens,CodexData,CodexData,CodexData.lua,defined,3,,,,,1.139672,24556151
Weapons,CodexData,CodexData,CodexData.lua,defined,3,,,,,1.139672,24556151
Biomes,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
ChthonicGods,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
EnemiesSF,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
EnemiesUW,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
Familiars,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
OlympianGods,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
Order,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
OtherDenizens,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
Weapons,CodexOrdering,CodexOrdering,CodexData.lua,stub,0,,,,,1.139672,24556151
WallSlam,CollisionReactionData,CollisionReactionData,EnemyData.lua,defined,3,,,,,1.139672,24556151
AchillesVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AliceBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AlliedArmorHealthBar,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AlliedHealthBar,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AlliedOutline,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AntiqueWhite,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AphroditeDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AphroditeDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AphroditeVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ApolloDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ApolloDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ApolloVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Aqua,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Aquamarine,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ArachneVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AresDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AresDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AresVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ArmorFlashGold,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ArtemisDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ArtemisDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ArtemisVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AthenaDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AthenaDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
AthenaVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Azure,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Beige,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Bisque,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Black,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BlanchedAlmond,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Blue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BlueViolet,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BonesActive,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BonesInactive,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BonesLocked,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BonesNext,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BonesUnaffordable,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonBlessing,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonGift,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonInfoAcquired,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonInfoUnacquired,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonMelee,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPact,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchCommon,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchDuo,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchElemental,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchEpic,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchHeroic,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchLegacy,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchLegendary,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchPerfect,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonPatchRare,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonRanged,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonRush,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BoonTitle,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BouldyVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Brown,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
BurlyWood,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CadetBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ChaosVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CharmHealth,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CharonVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Chartreuse,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Chocolate,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ChoiceText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ChronosSand,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ChronosVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CirceVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CodexLocked,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CodexText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CodexTitleUnselected,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CodexUnread,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ContextActionLabel,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Coral,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CornflowerBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Cornsilk,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostAffordable,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostAffordableDiscount,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostAffordableShop,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostCantPurchase,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostUnaffordable,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostUnaffordableDark,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostUnaffordableLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
CostUnffordableShop,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Crimson,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Cyan,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkCyan,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkGoldenrod,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkGray,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkKhaki,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkMagenta,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkOliveGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkOrange,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkOrchid,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkRed,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkSalmon,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkSeaGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkSlateBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkSlateGray,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkTurquoise,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarkViolet,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DarknessPoint,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DeepPink,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DeepSkyBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DefaultText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DemeterDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DemeterDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DemeterVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DialogueSpeakerName,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DialogueSpeakerNameOlympian,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DialogueText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DialogueTextLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DimGray,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DionysusDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DionysusDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DionysusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DodgerBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DoraVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
DusaVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
EchoText1,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
EchoText2,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
EchoText3,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
EchoVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ErisVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
FatesVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Firebrick,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
FlavorText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
FlavorTextPurple,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
FloralWhite,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ForestGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Fuchsia,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Gainsboro,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
GhostWhite,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Gold,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Goldenrod,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Gray,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Green,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
GreenYellow,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HadesVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HealthBuffer,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HealthBufferFalloff,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HealthFalloff,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HealthScorch,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HecateVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HephaestusDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HephaestusDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HephaestusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HeraDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HeraDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HeraVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HeraclesVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HermesVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HestiaDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HestiaDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HestiaVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HitShield,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Honeydew,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HotPink,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
HypnosVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
IcarusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
IndianRed,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Indigo,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Ivory,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Khaki,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Lavender,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LavenderBlush,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LawnGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LemonChiffon,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightCoral,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightCyan,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightGold,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightGoldenrodYellow,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightGray,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightPink,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightPurple,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightSalmon,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightSeaGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightSkyBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightSlateGray,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightSteelBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightYellow,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LightYellowGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Lime,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LimeGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Linen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
LocationTextGold,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MEMBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MEMDark,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MEMGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Magenta,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
ManaRestoreEligible,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Maroon,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MaxFlavorText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MedeaVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumAquamarine,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumOrchid,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumPurple,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumSeaGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumSlateBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumSpringGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumTurquoise,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MediumVioletRed,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MegVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradeAttribute,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradeAttributeLocked,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradeCardUpgradeInactive,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradePointsCappedColor,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradePointsDisplay,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradePointsInvalid,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MetaUpgradePointsInvalidPulseColor,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MidnightBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MintCream,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MirrorBAttribute,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MistyRose,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Moccasin,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MorosVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MorriganDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
MorriganDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
NarcissusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
NarrationText,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
NarratorVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
NavajoWhite,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Navy,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
NemesisVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
NyxVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
OdysseusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
OldLace,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Olive,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
OliveDrab,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Orange,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
OrangeRed,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Orchid,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
OrpheusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PactOrange,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PaleGoldenrod,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PaleGreen,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PaleTurquoise,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PaleVioletRed,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PapayaWhip,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PeachPuff,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PenaltyRed,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PersephoneVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Peru,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Pink,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
Plum,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PolyphemusVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PoseidonDamage,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PoseidonDamageLight,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PoseidonVoice,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
PowderBlue,Color,Color,ColorData.lua,stub,0,,,,,1.139672,24556151
