id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
Brute_Elite,UnitSetData,UnitSetData.Brute,EnemyData_Brute.lua,defined,8,Elite;Brute,Brute_Elite,{!Icons.BountySkull} 震慑魔,,1.139672,24556151
Brute_Miniboss,UnitSetData,UnitSetData.Brute,EnemyData_Brute.lua,defined,29,BaseBossEnemy;Brute,Brute_Miniboss,提丰之子,,1.139672,24556151
Brute_Shadow,UnitSetData,UnitSetData.Brute,EnemyData_Brute.lua,defined,16,Shadow;Brute,Brute_Shadow,震慑魔,,1.139672,24556151
Captain,UnitSetData,UnitSetData.Captain,EnemyData_Captain.lua,defined,31,Elite;BaseOEnemy;BaseVulnerableEnemy,Captain,阿尔戈海盗,,1.139672,24556151
Captain_Shadow,UnitSetData,UnitSetData.Captain,EnemyData_Captain.lua,defined,7,Shadow;Captain,,,,1.139672,24556151
Captain_SuperElite,UnitSetData,UnitSetData.Captain,EnemyData_Captain.lua,defined,14,SuperElite;BaseQEnemy;Captain,Captain_SuperElite,阿尔戈海盗,,1.139672,24556151
Carrion,UnitSetData,UnitSetData.Carrion,EnemyData_Carrion.lua,defined,36,BaseNEnemy;BaseVulnerableEnemy,Carrion,铜喙鸟,,1.139672,24556151
Carrion_Elite,UnitSetData,UnitSetData.Carrion,EnemyData_Carrion.lua,defined,8,Elite;Carrion,Carrion_Elite,{!Icons.BountySkull} 铜喙鸟,,1.139672,24556151
Carrion_Passive,UnitSetData,UnitSetData.Carrion,EnemyData_Carrion.lua,defined,11,Carrion,,,,1.139672,24556151
Charybdis,UnitSetData,UnitSetData.Charybdis,EnemyData_Charybdis.lua,defined,28,BaseBossEnemy;BaseOEnemy;BaseVulnerableEnemy,Charybdis,卡律布狄斯,,1.139672,24556151
CharybdisTentacle,UnitSetData,UnitSetData.Charybdis,EnemyData_Charybdis.lua,defined,24,BaseBossEnemy;BaseOEnemy;BaseVulnerableEnemy,CharybdisTentacle,卡律布狄斯,,1.139672,24556151
CharybdisTentacle2,UnitSetData,UnitSetData.Charybdis,EnemyData_Charybdis.lua,defined,40,BaseBossEnemy;BaseGEnemy;BaseVulnerableEnemy,,,,1.139672,24556151
Charybdis_ScyllaFight,UnitSetData,UnitSetData.Charybdis,EnemyData_Charybdis.lua,defined,17,Charybdis,,,,1.139672,24556151
Chronos,UnitSetData,UnitSetData.Chronos,EnemyData_Chronos.lua,defined,66,BaseBossEnemy;BaseIEnemy;BaseVulnerableEnemy,Chronos,克洛诺斯,,1.139672,24556151
ChronosCover,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,15,BaseTrap,,,,1.139672,24556151
Chronos_EMShadow,UnitSetData,UnitSetData.Chronos,EnemyData_Chronos.lua,defined,28,BaseVulnerableEnemy,,,,1.139672,24556151
Chronos_TyphonFight,UnitSetData,UnitSetData.Chronos,EnemyData_Chronos.lua,defined,33,BaseVulnerableEnemy,Chronos_TyphonFight,克洛诺斯,,1.139672,24556151
ClockworkHeavyMelee,UnitSetData,UnitSetData.ClockworkHeavyMelee,EnemyData_ClockworkHeavyMelee.lua,defined,24,BaseIEnemy;BaseVulnerableEnemy,ClockworkHeavyMelee,暴徒残魂,,1.139672,24556151
ClockworkHeavyMelee_Elite,UnitSetData,UnitSetData.ClockworkHeavyMelee,EnemyData_ClockworkHeavyMelee.lua,defined,7,Elite;ClockworkHeavyMelee,ClockworkHeavyMelee_Elite,{!Icons.BountySkull} 暴徒残魂,,1.139672,24556151
ClockworkHeavyMelee_SuperElite,UnitSetData,UnitSetData.ClockworkHeavyMelee,EnemyData_ClockworkHeavyMelee.lua,defined,3,SuperElite;ClockworkHeavyMelee_Elite,ClockworkHeavyMelee_SuperElite,{!Icons.BountySkull} 暴徒残魂,,1.139672,24556151
CorruptedShadeLarge,UnitSetData,UnitSetData.CorruptedShadeLarge,EnemyData_CorruptedShadeLarge.lua,defined,32,BaseHEnemy;BaseVulnerableEnemy,CorruptedShadeLarge,祸劫灵,,1.139672,24556151
CorruptedShadeLarge_Elite,UnitSetData,UnitSetData.CorruptedShadeLarge,EnemyData_CorruptedShadeLarge.lua,defined,7,Elite;CorruptedShadeLarge,CorruptedShadeLarge_Elite,{!Icons.BountySkull} 祸劫灵,,1.139672,24556151
CorruptedShadeMedium,UnitSetData,UnitSetData.CorruptedShadeMedium,EnemyData_CorruptedShadeMedium.lua,defined,33,BaseHEnemy;BaseVulnerableEnemy;LowPolyEnemy,CorruptedShadeMedium,堕血灵,,1.139672,24556151
CorruptedShadeMedium_Elite,UnitSetData,UnitSetData.CorruptedShadeMedium,EnemyData_CorruptedShadeMedium.lua,defined,5,Elite;CorruptedShadeMedium,CorruptedShadeMedium_Elite,{!Icons.BountySkull} 堕血灵,,1.139672,24556151
CorruptedShadeSmall,UnitSetData,UnitSetData.CorruptedShadeSmall,EnemyData_CorruptedShadeSmall.lua,defined,31,BaseHEnemy;BaseVulnerableEnemy;LowPolyEnemy,CorruptedShadeSmall,破灭灵,,1.139672,24556151
CorruptedShadeSmall_Elite,UnitSetData,UnitSetData.CorruptedShadeSmall,EnemyData_CorruptedShadeSmall.lua,defined,7,Elite;CorruptedShadeSmall,CorruptedShadeSmall_Elite,{!Icons.BountySkull} 破灭灵,,1.139672,24556151
Crawler,UnitSetData,UnitSetData.Crawler,EnemyData_Crawler.lua,defined,24,BaseVulnerableEnemy,Crawler,鼠兽,,1.139672,24556151
CrawlerMiniboss,UnitSetData,UnitSetData.Crawler,EnemyData_Crawler.lua,defined,35,BaseBossEnemy;BaseGEnemy;BaseVulnerableEnemy,CrawlerMiniboss,“糟糕”,,1.139672,24556151
Crawler_Elite,UnitSetData,UnitSetData.Crawler,EnemyData_Crawler.lua,defined,4,Elite;Crawler,Crawler_Elite,{!Icons.BountySkull} 鼠兽,,1.139672,24556151
Crawler_Shadow,UnitSetData,UnitSetData.Crawler,EnemyData_Crawler.lua,defined,13,Shadow;BaseGEnemy;BaseVulnerableEnemy,,,,1.139672,24556151
DemeterUpgradeRoomWeapon,UnitSetData,UnitSetData.Enemies,EnemyData.lua,defined,4,PassiveRoomWeapon,,,,1.139672,24556151
DespairElemental,UnitSetData,UnitSetData.DespairElemental,EnemyData_DespairElemental.lua,defined,38,BaseHEnemy;BaseVulnerableEnemy,DespairElemental,怪石,,1.139672,24556151
DespairElemental_Elite,UnitSetData,UnitSetData.DespairElemental,EnemyData_DespairElemental.lua,defined,6,Elite;DespairElemental,DespairElemental_Elite,{!Icons.BountySkull} 怪石,,1.139672,24556151
DestructibleMast,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,23,BaseTrap,,,,1.139672,24556151
DestructibleTree,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,23,BaseTrap,,,,1.139672,24556151
Dragon,UnitSetData,UnitSetData.Dragon,EnemyData_Dragon.lua,defined,33,BasePEnemy;BaseChronosForces;BaseVulnerableEnemy,Dragon,飞龙,,1.139672,24556151
DragonBurrower,UnitSetData,UnitSetData.DragonBurrower,EnemyData_DragonBurrower.lua,defined,27,BaseQEnemy;BaseVulnerableEnemy,DragonBurrower,地龙,,1.139672,24556151
DragonBurrower_Elite,UnitSetData,UnitSetData.DragonBurrower,EnemyData_DragonBurrower.lua,defined,7,Elite;DragonBurrower,DragonBurrower_Elite,{!Icons.BountySkull} 地龙,,1.139672,24556151
DragonBurrower_Shadow,UnitSetData,UnitSetData.DragonBurrower,EnemyData_DragonBurrower.lua,defined,4,Shadow;DragonBurrower,DragonBurrower_Shadow,地龙,,1.139672,24556151
Dragon_Elite,UnitSetData,UnitSetData.Dragon,EnemyData_Dragon.lua,defined,8,Elite;Dragon,Dragon_Elite,{!Icons.BountySkull} 飞龙,,1.139672,24556151
Dragon_MiniBoss,UnitSetData,UnitSetData.Dragon,EnemyData_Dragon.lua,defined,20,Elite;Dragon,Dragon_MiniBoss,巨龙,,1.139672,24556151
Dragon_Shadow,UnitSetData,UnitSetData.Dragon,EnemyData_Dragon.lua,defined,11,Shadow;Dragon,Dragon_Shadow,飞龙,,1.139672,24556151
Dragon_SuperElite,UnitSetData,UnitSetData.Dragon,EnemyData_Dragon.lua,defined,16,SuperElite;BaseQEnemy;Dragon,Dragon_SuperElite,{!Icons.BountySkull} 飞龙,,1.139672,24556151
Drunk,UnitSetData,UnitSetData.Drunk,EnemyData_Drunk.lua,defined,33,BaseOEnemy;BaseVulnerableEnemy,Drunk,滚筒兵,,1.139672,24556151
Drunk_Elite,UnitSetData,UnitSetData.Drunk,EnemyData_Drunk.lua,defined,8,Elite;Drunk,Drunk_Elite,{!Icons.BountySkull} 滚筒兵,,1.139672,24556151
DummyOlympusTarget,UnitSetData,UnitSetData.Enemies,EnemyData.lua,defined,6,IsNeutral,,,,1.139672,24556151
Eagle,UnitSetData,UnitSetData.Eagle,EnemyData_Eagle.lua,defined,19,BasePEnemy;BaseVulnerableEnemy,Eagle,艾托斯,,1.139672,24556151
EarthElemental,UnitSetData,UnitSetData.EarthElemental,EnemyData_EarthElemental.lua,defined,35,BaseQEnemy;BaseVulnerableEnemy;LowPolyEnemy,EarthElemental,石颅,,1.139672,24556151
EarthElemental_Elite,UnitSetData,UnitSetData.EarthElemental,EnemyData_EarthElemental.lua,defined,6,Elite;EarthElemental,EarthElemental_Elite,{!Icons.BountySkull} 石颅,,1.139672,24556151
EarthElemental_Shadow,UnitSetData,UnitSetData.EarthElemental,EnemyData_EarthElemental.lua,defined,5,Shadow;EarthElemental,EarthElemental_Shadow,石颅,,1.139672,24556151
Elite,UnitSetData,UnitSetData.Enemies,EnemyData.lua,defined,7,,,,,1.139672,24556151
Eris,UnitSetData,UnitSetData.Eris,EnemyData_Eris.lua,defined,62,BaseBossEnemy;BaseOEnemy;BaseVulnerableEnemy,Eris,厄里斯,,1.139672,24556151
EyeBomb,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,15,,,,,1.139672,24556151
Eyeball,UnitSetData,UnitSetData.Eyeball,EnemyData_Eyeball.lua,defined,41,BaseQEnemy;BaseVulnerableEnemy,,,,1.139672,24556151
FireBarrel,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,22,BaseTrap,,,,1.139672,24556151
FireBarrelShips,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,5,FireBarrel,,,,1.139672,24556151
FishSwarmer,UnitSetData,UnitSetData.FishSwarmer,EnemyData_FishSwarmer.lua,defined,34,OceanusUnitData;BaseGEnemy;BaseVulnerableEnemy;LowPolyEnemy,FishSwarmer,刺头鱼,,1.139672,24556151
FishSwarmerSquad,UnitSetData,UnitSetData.FishSwarmer,EnemyData_FishSwarmer.lua,defined,8,,FishSwarmerSquad,刺头鱼,,1.139672,24556151
FishSwarmerSquad_Elite,UnitSetData,UnitSetData.FishSwarmer,EnemyData_FishSwarmer.lua,defined,3,Elite;FishSwarmerSquad,FishSwarmerSquad_Elite,{!Icons.BountySkull} 刺头鱼,,1.139672,24556151
FishSwarmer_Elite,UnitSetData,UnitSetData.FishSwarmer,EnemyData_FishSwarmer.lua,defined,11,Elite;FishSwarmer,FishSwarmer_Elite,{!Icons.BountySkull} 刺头鱼,,1.139672,24556151
FishmanMelee,UnitSetData,UnitSetData.FishmanMelee,EnemyData_FishmanMelee.lua,defined,21,OceanusUnitData;BaseGEnemy;BaseVulnerableEnemy,FishmanMelee,潜伏者,,1.139672,24556151
FishmanMelee2,UnitSetData,UnitSetData.FishmanMelee,EnemyData_FishmanMelee.lua,defined,12,Elite;BaseQEnemy;FishmanMelee,,,,1.139672,24556151
FishmanMelee_Elite,UnitSetData,UnitSetData.FishmanMelee,EnemyData_FishmanMelee.lua,defined,6,Elite;FishmanMelee,FishmanMelee_Elite,{!Icons.BountySkull} 潜伏者,,1.139672,24556151
FishmanRanged,UnitSetData,UnitSetData.FishmanRanged,EnemyData_FishmanRanged.lua,defined,21,OceanusUnitData;BaseGEnemy;BaseVulnerableEnemy,FishmanRanged,海河马,,1.139672,24556151
FishmanRanged_Elite,UnitSetData,UnitSetData.FishmanRanged,EnemyData_FishmanRanged.lua,defined,6,Elite;FishmanRanged,FishmanRanged_Elite,{!Icons.BountySkull} 海河马,,1.139672,24556151
FloodTrap,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,8,BaseTrap,,,,1.139672,24556151
FogEmitter,UnitSetData,UnitSetData.FogEmitter,EnemyData_FogEmitter.lua,defined,25,BaseFEnemy;BaseVulnerableEnemy,FogEmitter,泼影者,,1.139672,24556151
FogEmitter2,UnitSetData,UnitSetData.FogEmitter,EnemyData_FogEmitter.lua,defined,26,BaseHEnemy;FogEmitter,FogEmitter2,悲痛泼影者,,1.139672,24556151
FogEmitter_Elite,UnitSetData,UnitSetData.FogEmitter,EnemyData_FogEmitter.lua,defined,9,Elite;FogEmitter,FogEmitter_Elite,{!Icons.BountySkull} 泼影者,,1.139672,24556151
FogEmitter_Shadow,UnitSetData,UnitSetData.FogEmitter,EnemyData_FogEmitter.lua,defined,4,FogEmitter_Elite,FogEmitter_Shadow,{!Icons.BountySkull} 泼影者,,1.139672,24556151
GasTrapPassive,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,8,BaseTrap,,,,1.139672,24556151
GoldElemental,UnitSetData,UnitSetData.GoldElemental,EnemyData_GoldElemental.lua,defined,26,BaseIEnemy;BaseVulnerableEnemy;LowPolyEnemy,GoldElemental,财奴,,1.139672,24556151
GoldElemental_Elite,UnitSetData,UnitSetData.GoldElemental,EnemyData_GoldElemental.lua,defined,7,Elite;GoldElemental,GoldElemental_Elite,{!Icons.BountySkull} 财奴,,1.139672,24556151
GoldElemental_MiniBoss,UnitSetData,UnitSetData.GoldElemental,EnemyData_GoldElemental.lua,defined,15,Elite;GoldElemental,GoldElemental_MiniBoss,暴怒财奴,,1.139672,24556151
GoldElemental_Shadow,UnitSetData,UnitSetData.GoldElemental,EnemyData_GoldElemental.lua,defined,7,Shadow;GoldElemental,GoldElemental_Shadow,财奴,,1.139672,24556151
Guard,UnitSetData,UnitSetData.Guard,EnemyData_Guard.lua,defined,24,BaseFEnemy;BaseVulnerableEnemy,Guard,呢喃者,,1.139672,24556151
Guard2,UnitSetData,UnitSetData.Guard,EnemyData_Guard.lua,defined,12,OceanusUnitData;BaseGEnemy;Guard,Guard2,潮湿呢喃者,,1.139672,24556151
Guard2_Elite,UnitSetData,UnitSetData.Guard,EnemyData_Guard.lua,defined,4,Elite;Guard2,Guard2_Elite,{!Icons.BountySkull} 潮湿呢喃者,,1.139672,24556151
Guard_Elite,UnitSetData,UnitSetData.Guard,EnemyData_Guard.lua,defined,6,Elite;Guard,Guard_Elite,{!Icons.BountySkull} 呢喃者,,1.139672,24556151
GunBombUnit,UnitSetData,UnitSetData.Traps,EnemyData_Traps.lua,defined,20,BaseTrap,,,,1.139672,24556151
HadesTombstone,UnitSetData,UnitSetData.Enemies,EnemyData.lua,defined,14,IsNeutral;BaseVulnerableEnemy,,,,1.139672,24556151
HarpyCutter,UnitSetData,UnitSetData.Harpy,EnemyData_Harpy.lua,defined,35,BaseOEnemy;BaseVulnerableEnemy,HarpyCutter,利爪女妖,,1.139672,24556151
HarpyCutter_Elite,UnitSetData,UnitSetData.Harpy,EnemyData_Harpy.lua,defined,8,Elite;HarpyCutter,HarpyCutter_Elite,{!Icons.BountySkull} 利爪女妖,,1.139672,24556151
HarpyDropper,UnitSetData,UnitSetData.Harpy,EnemyData_Harpy.lua,defined,16,BasePEnemy;BaseChronosForces;HarpyCutter,HarpyDropper,猛禽女妖,,1.139672,24556151
HarpyDropper_Elite,UnitSetData,UnitSetData.Harpy,EnemyData_Harpy.lua,defined,9,Elite;HarpyDropper,HarpyDropper_Elite,{!Icons.BountySkull} 猛禽女妖,,1.139672,24556151
HazardPoint,UnitSetData,UnitSetData.Enemies,EnemyData.lua,stub,1,BaseTrap,,,,1.139672,24556151
Hecate,UnitSetData,UnitSetData.Hecate,EnemyData_Hecate.lua,defined,57,BaseBossEnemy;BaseFEnemy;BaseVulnerableEnemy,Hecate,赫卡忒,,1.139672,24556151
