id,table,source_namespace,source_file,state,field_count,inherit_from,display_key,display_name_zh_cn,use_function,game_version,steam_build
CerberusEMSpawns03,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,4,CerberusSpawns01,,,,1.139672,24556151
CerberusEMSpawns04,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,4,CerberusSpawns01,,,,1.139672,24556151
CerberusEMSpawns05,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,4,CerberusSpawns01,,,,1.139672,24556151
CerberusSpawns01,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,12,,,,,1.139672,24556151
CerberusSpawns02,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,2,CerberusSpawns01,,,,1.139672,24556151
CerberusSpawns03,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,2,CerberusSpawns01,,,,1.139672,24556151
CerberusSpawns04,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,2,CerberusSpawns01,,,,1.139672,24556151
CerberusSpawns05,EncounterData,EncounterData<overwrite>,EncounterData_Boss.lua,defined,2,CerberusSpawns01,,,,1.139672,24556151
ClockworkIntro,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,16,,,,,1.139672,24556151
CombatTestJosh,EncounterData,EncounterData<overwrite>,EncounterData_Test.lua,defined,5,,,,,1.139672,24556151
DeadSeaIntro,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,14,GeneratedO,,,,1.139672,24556151
DevotionTestF,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,5,BaseDevotion;GeneratedF,,,,1.139672,24556151
DevotionTestG,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,11,BaseDevotion;GeneratedG,,,,1.139672,24556151
DevotionTestH,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,2,BaseDevotion;GeneratedH,,,,1.139672,24556151
DevotionTestI,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,14,BaseDevotion;GeneratedI,,,,1.139672,24556151
DevotionTestN,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,8,BaseDevotion;GeneratedN,,,,1.139672,24556151
DevotionTestO,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,10,BaseDevotion;GeneratedO,,,,1.139672,24556151
DevotionTestP,EncounterData,EncounterData<overwrite>,EncounterData_Devotion.lua,defined,2,BaseDevotion;GeneratedP,,,,1.139672,24556151
DragonIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,12,BaseIntroEncounter;GeneratedP,,,,1.139672,24556151
DrunkIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedO,,,,1.139672,24556151
EliteChallenge,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,41,,,,,1.139672,24556151
EliteChallengeF,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,3,EliteChallenge;GeneratedF,,,,1.139672,24556151
EliteChallengeG,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,3,EliteChallenge;GeneratedG,,,,1.139672,24556151
EliteChallengeH,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,2,EliteChallenge;GeneratedH,,,,1.139672,24556151
EliteChallengeI,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,3,EliteChallenge;GeneratedI,,,,1.139672,24556151
EliteChallengeN,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,3,EliteChallenge;GeneratedN,,,,1.139672,24556151
EliteChallengeO,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,4,EliteChallenge;GeneratedO,,,,1.139672,24556151
EliteChallengeP,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,3,EliteChallenge;GeneratedP,,,,1.139672,24556151
EliteChallengeQ,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,2,EliteChallenge;GeneratedQ,,,,1.139672,24556151
Empty,EncounterData,EncounterData,EncounterData.lua,defined,5,NonCombat,,,,1.139672,24556151
Empty_Chaos,EncounterData,EncounterData<overwrite>,EncounterData_Story.lua,defined,2,Empty,,,,1.139672,24556151
FCastTutorialFight,EncounterData,EncounterData,EncounterData.lua,defined,9,,,,,1.139672,24556151
FIntroFight,EncounterData,EncounterData,EncounterData.lua,defined,5,,,,,1.139672,24556151
FishSwarmerIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,10,BaseIntroEncounter;GeneratedG,,,,1.139672,24556151
FishmanIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,,,,,1.139672,24556151
Generated,EncounterData,EncounterData,EncounterData.lua,defined,37,,,,,1.139672,24556151
GeneratedAnomalyB,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,3,GeneratedAnomalyBase,,,,1.139672,24556151
GeneratedAnomalyBase,EncounterData,EncounterData<overwrite>,EncounterData_Challenge.lua,defined,47,Generated,,,,1.139672,24556151
GeneratedF,EncounterData,EncounterData,EncounterData.lua,defined,19,Generated,,,,1.139672,24556151
GeneratedG,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,22,Generated,,,,1.139672,24556151
GeneratedG_ExtraDoor,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,13,GeneratedG,,,,1.139672,24556151
GeneratedH,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,37,Generated,,,,1.139672,24556151
GeneratedH_Passive,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,39,Generated,,,,1.139672,24556151
GeneratedH_PassiveSmall,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,7,GeneratedH_Passive,,,,1.139672,24556151
GeneratedH_Screamer2,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,11,GeneratedH,,,,1.139672,24556151
GeneratedH_Treant2,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,11,GeneratedH,,,,1.139672,24556151
GeneratedHubReturn,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,17,GeneratedN,,,,1.139672,24556151
GeneratedI,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,22,Generated,,,,1.139672,24556151
GeneratedIChronosIntro,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,9,GeneratedI,,,,1.139672,24556151
GeneratedI_GoalReward,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,7,GeneratedI,,,,1.139672,24556151
GeneratedI_Small,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,9,GeneratedI,,,,1.139672,24556151
GeneratedI_SmallChronosIntro,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,9,GeneratedI_Small,,,,1.139672,24556151
GeneratedI_Small_GoalReward,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,11,GeneratedI,,,,1.139672,24556151
GeneratedN,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,23,Generated,,,,1.139672,24556151
GeneratedNSubRoom,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,21,GeneratedN,,,,1.139672,24556151
GeneratedNSubRoom_Bigger,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,17,GeneratedNSubRoom,,,,1.139672,24556151
GeneratedN_Bigger,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,5,GeneratedN,,,,1.139672,24556151
GeneratedN_Smaller,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,4,GeneratedN,,,,1.139672,24556151
GeneratedO,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,33,Generated,,,,1.139672,24556151
GeneratedO_Intro01,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,18,GeneratedO,,,,1.139672,24556151
GeneratedO_Intro01_First,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,12,GeneratedO_Intro01,,,,1.139672,24556151
GeneratedP,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,32,Generated,,,,1.139672,24556151
GeneratedP_Large,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,4,GeneratedP,,,,1.139672,24556151
GeneratedP_PreCombat,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,29,GeneratedP,,,,1.139672,24556151
GeneratedP_PreCombatAutomatons,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,4,GeneratedP_PreCombat,,,,1.139672,24556151
GeneratedP_PreCombatChronosForces,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,5,GeneratedP_PreCombat,,,,1.139672,24556151
GeneratedQ,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,24,Generated,,,,1.139672,24556151
GeneratedQ_Islands,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,2,GeneratedQ,,,,1.139672,24556151
GeneratedQ_Large,EncounterData,EncounterData<overwrite>,EncounterData_Generated.lua,defined,5,GeneratedQ,,,,1.139672,24556151
GuardIntro,EncounterData,EncounterData,EncounterData.lua,defined,3,BaseIntroEncounter;GeneratedF,,,,1.139672,24556151
HarpyCutterIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedO,,,,1.139672,24556151
HealthRestore,EncounterData,EncounterData<overwrite>,EncounterData_Unique.lua,defined,3,NonCombat,HealthRestore,{!Icons.HealthRestore} 治疗,,1.139672,24556151
HecateEMSpawns01,EncounterData,EncounterData,EncounterData.lua,defined,2,HecateSpawns01,,,,1.139672,24556151
HecateEMSpawns02,EncounterData,EncounterData,EncounterData.lua,defined,4,HecateSpawns01,,,,1.139672,24556151
HecateSpawns01,EncounterData,EncounterData,EncounterData.lua,defined,10,,,,,1.139672,24556151
HecateSpawns02,EncounterData,EncounterData,EncounterData.lua,defined,4,HecateSpawns01,,,,1.139672,24556151
HeraclesCombatIntro,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,2,HeraclesCombatN,,,,1.139672,24556151
HeraclesCombatN,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,5,BaseHeraclesCombat;GeneratedN,,,,1.139672,24556151
HeraclesCombatN2,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,2,HeraclesCombatN,,,,1.139672,24556151
HeraclesCombatO,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,12,BaseHeraclesCombat;GeneratedO,,,,1.139672,24556151
HeraclesCombatO2,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,2,HeraclesCombatO,,,,1.139672,24556151
HeraclesCombatP,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,16,BaseHeraclesCombat;GeneratedP,,,,1.139672,24556151
HeraclesCombatP2,EncounterData,EncounterData<overwrite>,EncounterData_Heracles.lua,defined,2,HeraclesCombatP,,,,1.139672,24556151
HubReturnAssassin01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BaseHubReturn,,,,1.139672,24556151
HubReturnCarrionEating01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
HubReturnMudman01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BaseHubReturn,,,,1.139672,24556151
HubReturnMudman02,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BaseHubReturn,,,,1.139672,24556151
HubReturnSpawners01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BaseHubReturn,,,,1.139672,24556151
HubReturnSpawners02,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieBarrier01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieCorpses01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieFountain01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieIsolated01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieIsolated02,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieIsolated03,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
HubReturnZombieStatue01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BaseHubReturn,,,,1.139672,24556151
IcarusCombatIntro,EncounterData,EncounterData<overwrite>,EncounterData_Icarus.lua,defined,2,IcarusCombatO,,,,1.139672,24556151
IcarusCombatO,EncounterData,EncounterData<overwrite>,EncounterData_Icarus.lua,defined,5,BaseIcarusCombat;GeneratedO,,,,1.139672,24556151
IcarusCombatO2,EncounterData,EncounterData<overwrite>,EncounterData_Icarus.lua,defined,2,IcarusCombatO,,,,1.139672,24556151
IcarusCombatP,EncounterData,EncounterData<overwrite>,EncounterData_Icarus.lua,defined,5,BaseIcarusCombat;GeneratedP,,,,1.139672,24556151
IcarusCombatP2,EncounterData,EncounterData<overwrite>,EncounterData_Icarus.lua,defined,2,IcarusCombatP,,,,1.139672,24556151
LamiaIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedH,,,,1.139672,24556151
LovesickIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedH,,,,1.139672,24556151
LycanthropeIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedH,,,,1.139672,24556151
Mage2Intro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedO,,,,1.139672,24556151
MatiIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,9,BaseIntroEncounter;GeneratedQ,,,,1.139672,24556151
MiniBossAssassin,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,27,MinibossEncounter;GeneratedF,,,,1.139672,24556151
MiniBossBoar,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,24,MinibossEncounter;GeneratedN,MiniBossBoar,厄律曼托斯野猪,,1.139672,24556151
MiniBossBrute,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,24,MinibossEncounter;GeneratedQ,MiniBossBrute,提丰之子,,1.139672,24556151
MiniBossCaptain,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,26,MinibossEncounter;GeneratedO,MiniBossCaptain,阿尔戈海盗,,1.139672,24556151
MiniBossCharybdis,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,16,MinibossEncounter,MiniBossCharybdis,卡律布狄斯,,1.139672,24556151
MiniBossCrawler,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,11,MinibossEncounter,MiniBossCrawler,鼠兽之王,,1.139672,24556151
MiniBossDragon,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,30,MinibossEncounter;GeneratedP,MiniBossDragon,巨龙,,1.139672,24556151
MiniBossFogEmitter,EncounterData,EncounterData,EncounterData.lua,defined,27,MinibossEncounter;GeneratedF,MiniBossFogEmitter,泼影者,,1.139672,24556151
MiniBossFogEmitter_Shrine,EncounterData,EncounterData,EncounterData.lua,defined,10,MiniBossFogEmitter,,,,1.139672,24556151
MiniBossGoldElemental,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,24,MinibossEncounter;GeneratedI,MiniBossGoldElemental,暴怒财奴,,1.139672,24556151
MiniBossJellyfish,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,29,MinibossEncounter;GeneratedG,MiniBossJellyfish,地狱水母,,1.139672,24556151
MiniBossLamia,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,27,MinibossEncounter;GeneratedH,MiniBossLamia,拉米亚女王,,1.139672,24556151
MiniBossRatCatcher,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,25,MinibossEncounter;GeneratedI,MiniBossRatCatcher,御鼠大师,,1.139672,24556151
MiniBossSatyrCrossbow,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,25,MinibossEncounter;GeneratedN,MiniBossSatyrCrossbow,萨提尔斗士,,1.139672,24556151
MiniBossStalker,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,30,MinibossEncounter;GeneratedQ,MiniBossStalker,提丰的孪生子,,1.139672,24556151
MiniBossTalos,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,10,MinibossEncounter,MiniBossTalos,塔罗斯,,1.139672,24556151
MiniBossTreant,EncounterData,EncounterData,EncounterData.lua,defined,27,MinibossEncounter;GeneratedF,MiniBossTreant,尾随者,,1.139672,24556151
MiniBossTreant_Shrine,EncounterData,EncounterData,EncounterData.lua,defined,5,MiniBossTreant,,,,1.139672,24556151
MiniBossVampire,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,26,MinibossEncounter;GeneratedH,MiniBossVampire,魅影,,1.139672,24556151
MiniBossWaterUnit,EncounterData,EncounterData<overwrite>,EncounterData_MiniBoss.lua,defined,28,MinibossEncounter;GeneratedG,MiniBossWaterUnit,巨海蛇,,1.139672,24556151
MinibossEncounter,EncounterData,EncounterData,EncounterData.lua,defined,5,,,,,1.139672,24556151
MournerIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,11,BaseIntroEncounter;GeneratedH,,,,1.139672,24556151
MudmanIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,8,BaseIntroEncounter;GeneratedN,,,,1.139672,24556151
NemesisCombatF,EncounterData,EncounterData<overwrite>,EncounterData_Nemesis.lua,defined,2,BaseNemesisCombat;GeneratedF,,,,1.139672,24556151
NemesisCombatG,EncounterData,EncounterData<overwrite>,EncounterData_Nemesis.lua,defined,3,BaseNemesisCombat;GeneratedG,,,,1.139672,24556151
NemesisCombatH,EncounterData,EncounterData<overwrite>,EncounterData_Nemesis.lua,defined,9,BaseNemesisCombat;GeneratedH,,,,1.139672,24556151
NemesisCombatI,EncounterData,EncounterData<overwrite>,EncounterData_Nemesis.lua,defined,6,BaseNemesisCombat;GeneratedI,,,,1.139672,24556151
NemesisCombatIntro,EncounterData,EncounterData<overwrite>,EncounterData_Nemesis.lua,defined,2,NemesisCombatF,,,,1.139672,24556151
NemesisRandomEvent,EncounterData,EncounterData<overwrite>,EncounterData_Story.lua,defined,13,NonCombat,NemesisRandomEvent,涅墨西斯,,1.139672,24556151
NonCombat,EncounterData,EncounterData,EncounterData.lua,defined,4,,,,,1.139672,24556151
OlympusIntro,EncounterData,EncounterData<overwrite>,EncounterData_Intro.lua,defined,13,GeneratedP_PreCombat,,,,1.139672,24556151
OpeningEmpty,EncounterData,EncounterData,EncounterData.lua,defined,6,NonCombat,,,,1.139672,24556151
OpeningGeneratedF,EncounterData,EncounterData,EncounterData.lua,defined,15,GeneratedF,,,,1.139672,24556151
OpeningGeneratedN,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,15,GeneratedN,,,,1.139672,24556151
PIntroCombat01,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BasePIntroEncounters,,,,1.139672,24556151
PIntroCombat02,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,2,BasePIntroEncounters,,,,1.139672,24556151
PIntroCombat03,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BasePIntroEncounters,,,,1.139672,24556151
PIntroCombat04,EncounterData,EncounterData<overwrite>,EncounterData_Opening.lua,defined,3,BasePIntroEncounters,,,,1.139672,24556151
